Feature ID	Taxon	Confidence
ee19b3320b052612f9c0971233424889	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9973912079238159
be2430e865711c10ca6df5202d89f276	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9982859081410342
628a64b17996fd419a11c82a0815b1f6	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9945624655401362
6c3e23f3e277a72dca5ce6d29133e2e8	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__	0.7908709193910114
8cae7518285ebb7d195b3f961b45fba6	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9966759867429609
0929b6594f1c1a307895f66037ec8e03	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.7865919707684028
ab809a5a4bf8511579956a1558e61051	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__	0.9994877290663665
1c4377b2bf8d6006aed2946a64ecdd8a	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__	0.998884817779207
cc64b2ea23d26e1fa24f739273d89ac5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__; s__	0.7185967938605515
5a1999295b02939f968e67dbd7f5ed1d	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9580151700182693
cb55e6c8f5c6c290f47bfe165a5b6ee2	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999892317778009
b55c7c0b8e76747140c9667a76f67193	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9999554675533666
812c1520280b70a042193ce441601ee4	k__Bacteria; p__Acidobacteria; c__iii1-8; o__32-20; f__; g__; s__	0.9998978673925141
44a729ac72ba3bdf50ff826fc7d654cc	k__Bacteria	0.9998598214330998
2d70ea446c62ae2f5a0e4cfdd84de5d0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9999644462352802
1706e84777a3ccf4d4bbc1e8ba92cb60	k__Bacteria	0.9997313122347664
c2545bc95d2bd98785002108d267569a	k__Bacteria	0.9998914036802354
412be65bb556693bd7c6cf79e44284a2	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.999672516640009
35a2be6b3fe38a32106ee4d0e52d5b68	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999989678330576
a0e4900857eefbf1ba36df004929d642	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	0.9990834447031552
ec34220911d680227332d8c579561e44	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9999554768264535
8623567dd14d87a46f6722a285e86b8d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	0.9988479996152684
7199b1f51ce32d7d918729a22eb0784b	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.99999789934407
22ede28c21fa21efc19307557aba70a8	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.999994138398348
4de2b088e9a06ff75061a1b82b9a6868	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9945420968336856
b3b3e254dc1cb6dcd66e53f978702bde	k__Bacteria	0.9997605400478966
ef93d5e9c83497f57a27e450514a0f1b	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.8212041585707409
17303ea6d4c694487a42a35ba00f9863	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9841692376743375
36c21eeef01279a976fb44568b15c394	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999776833928872
b7ad14798f286d76c51495b7a0ed5f11	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999981841922364
09b1fb4f2212911c2bc4fca897913269	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999625101205617
97104ec6b57aaaa1fd901fdb9dff2873	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__	0.9999884588495225
d51fccfa6a102691b69ac62f071756e0	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9687358822442684
56bf6ea48bd3b5cf4505f840f3de8d12	k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__	0.9990903228880806
88fb9e35fcc58e45663650d9e57de133	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9930141274866655
39a2846d58e9d2e6ba1265363d12cefa	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__; s__	0.7003276543297693
6620d64ca96252f834e18f448e9b6000	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9926936937047318
c15aace18b6394d7a89bf674a836edad	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__; s__	0.9965389433738415
242fbcd62f4ccd969f1a4254adc2f088	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999964017856163
b504fee3684b4f3da92c23b42c810519	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9997569489190907
e70ab6a9afcb38faff1b26f55e0a1071	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9951575602192583
7fc84789f5f071d47c88c29295f1c054	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9601029958020192
1de4008d10a824ac82fdd7f2a74f9d33	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__	0.9977525227338373
aeaf78a1e7f69af6a7f0a422300475a9	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9897022328672196
fb15c3970f1cfce139f61e2bdc14a956	k__Bacteria; p__AD3; c__JG37-AG-4; o__; f__; g__; s__	0.9593805428685491
0a849fe673c5e3be707822f0aec3c959	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999925935361215
c955ee38aab0c34244c6610bd59feb17	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.998167346278255
6927a0b564d3c0d002ee97bdf845b698	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__B12-WMSP1; f__; g__; s__	0.9951774244952701
c3b330672f9c9de0c86c819b8cef73d9	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae	0.9728722113488905
59a4e5b9724fb56bdd332332c76c6dbb	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9998520102756531
34691dfbd2a6c6e668330af6eea222ba	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.9517740434318027
7618c3de93abd87b62c765dc4f59d36e	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.999997726583144
79ab6795433b93f9068a67a510e23f03	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9995761040107988
2c53f37c5f3dd18c803c6fe70ca5b0b4	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__B12-WMSP1; f__; g__; s__	0.9778841263346876
4f76db7a4f32232e79be2d0b7d8d76a4	k__Bacteria	0.9998614998067893
a758991601d366ea5291666052038ea7	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.7417427580014272
ffaec87179fa0cbd0df5f316a2b45438	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__	0.9999757474214923
e50bc099357c7a0f8ec830f9aa186011	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999312338424451
2697f7ee9da3a481bee62ee340460097	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.9904317471774048
863ee6604ce99fc4e7125ad3b894490d	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__	0.9994369475328532
4e0b545e681cdb494e3951e485196fef	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999978613861191
82ea327bacdb206301c7d903819090b3	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9999912298699435
fa8758987ef0417e35b3ab85ef958d1d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__; s__	0.8409041153642814
09f2284370278d38ce4656d1ae067204	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9369490334275205
2d08e0cd2a882c17bf79ebb0ab60c5bf	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__N1423WL; f__; g__; s__	0.9952764404115928
f0e6b5a2a1348f4d0e29d0f8f776d14c	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999981533917858
5aeef08e217aad0aba4f32f9d6f75193	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__; s__	0.8417102544843307
699b9a6ea1bf9a1c7a079945a1029f4c	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9969213454651893
4bcb362c9cef8a4e606c97aadd6dd97a	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.999995253480729
8dfec466a73efe4847a127f42baf754d	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9983636877819639
7a688a9c91c6d9baa7ab118b2d88354d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__; s__	0.8928239995174568
dc5c9413eb10abd1369d92baaee8a25f	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.999945831080172
d4bba3a4b893040cf4195131268cd240	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae	0.9986470116517878
a1df423e6b6f3051d993c1d3c58737ce	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9995408982343944
f6a51b3aa45e830d556d79e0337fa9ea	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999919008077143
ea6d6bf353aef4887732cc40557379ce	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999273988947267
8f4ce0c7144a0e8ee4f837e5de66c49c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinospicaceae; g__; s__	0.7164250899303006
6cdbb083116d47227222e12f5ce6e589	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__N1423WL; f__; g__; s__	0.9999101521853422
9a32ba21308457b4a4cc6197ec409b81	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9999803847921764
631729405e9dd4a920b67cde94b3c1c5	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999828020038939
8a9e4f90a08c7e011878f30dd02a6f97	k__Bacteria	0.9973787847630727
390d5679fcd4b2413dbd106d366b6ad0	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__	0.9982264444230942
c661ed290bc7508f9537c3636fe171db	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9998786368629302
d7474e69f91c8695db6afef845574873	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999992044397639
c44e1f4138904644bb4b595c55356394	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9755358458900134
7e3b63a0b9e73aaaf300151aec3ec96f	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999570100365304
81b914aca570060a4ccba8fc5688c667	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__	0.9999572028791207
25cf4c7f80909ed731f84351faf43a18	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__	0.9988470239050601
c226b96a618c431d00b6826b4eaf222a	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Reyranella; s__massiliensis	0.9952490148661981
968a9b6d5bc9b01ca72115215ec0b9ba	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__	0.8370722106525437
94bca729d13a0629777b555b92fc9adf	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9569061815641048
805988e6d7a5e272e6838d352a1f4b36	k__Bacteria; p__Chloroflexi; c__P2-11E; o__; f__; g__; s__	0.999484358402443
5760a078ef44d9c51a4ba6238f571e3a	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999881649150423
592a7a8782e40d2a70c1ce5ce5dafdee	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999879307719541
7feb655d3c85ffb8237d885e1027b4b3	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__B12-WMSP1; f__; g__; s__	0.9981075106074279
6d86a32f08c157a22336f8e9c010187f	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.999991855073467
6bdb09d11fd2a42431c0d9e0d444800e	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9809592172288758
702dab90a6622a2b90a7b7ec380a7524	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9992069879513131
b97a3b993b281389192dcb31e440dae2	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__B12-WMSP1; f__; g__; s__	0.9055548268667415
52da1fafdcde0267d5a6a3a30f8d6c2b	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999689274157704
4d2b4524395994278a04bcb6e183fc6e	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Rhodanobacter; s__ginsengisoli	0.9954152177927544
086bf7f45dc305227909519bc6ee79e3	k__Bacteria; p__Acidobacteria; c__iii1-8; o__DS-18; f__; g__; s__	0.9999848435741333
bc9fb11e98cac6d33d875ff7e8945bf0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__	0.9313137890183856
9fe45b0f8577a4a29788eea9c4671301	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9949587249537588
f425c751ad4ae6fcc4acec77b70cb4d2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__	0.9890587598168415
fc0fa943e98b4409c4109b1821565c6f	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9553165402627452
d52fad9c994b5bd628f17d454dea7661	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999983209675376
457e2a73f06c864313f23386dd3e5e47	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__; s__	0.7534872758926584
be0d0931e346ca8d8a3034e8aba4ba8b	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.909973451713302
761f8f135bf8bce77c15ce41c795dd69	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Kribbella; s__	0.9997726633406477
a9fc09fbc2e945c7783c690bcf6c8aae	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__	0.9193178176432898
021b6c210182c71e7b4c2df5171f1faa	k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__	0.9994671803670887
c9247018f6c902e82b6b4be947e76394	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9999714445025291
bfc8c234404debd0eec033706ff9213e	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.999729928544726
4c325ab696f88ae15c818847061455bb	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9390846426328097
1c5dd38cd1097fce0d031546ce311ef1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9963078415374941
76d2c83d5ce14f97b221a24eebb9455b	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.8920511132568794
79dace5623e070e961136fe1ecc81973	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__	0.7702523144353022
88bb0c8912b10303bac0a6e942504305	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9665225281894606
7464170522f7141b7d167af3681515cb	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.8970408332945269
c2a21ee0329f63754f76ec376d7153a3	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9146510713150456
2ff08a84d2dfbb60a26671e586530916	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium	0.710219440538466
54e69f5ce15c2b95914d0b473f4b4686	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9950135978003404
3af32691a10ebd5e6525f7dd7bf75c27	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.7135588311316571
25636754dfa85c2d4e90d88558d8b0e9	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9937211431325713
f5bbe6c6cc5b52464111be09715b7f14	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9999350501768935
d12156eb57ceeadfea30652d1e4c33cd	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.941768371841622
f84bd8ce059d0bfccf344097fa600f70	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.9983392922385771
d84ecd7a2089aa13c30c22d918d1a7ef	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Ellin6537; f__; g__; s__	0.9964455224774207
d900566a5ca956272a26d09b05963b0c	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__	0.9132759235063774
d8752f284fb4f2bfb91040225ca56d6a	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9908792701440494
53c6c85bbdd8bf5b5181620a02b3f1fd	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.999958639289529
8583760d3de1193649aa0d88dbd9963e	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9993057992567231
700893f62ada59e8dba1a2b39dda484f	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9993704554568175
fb35436853710dff18b3e25840edcf3a	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9996995042972591
499768b9df04d8935e1f0a61986354c9	k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__0319-7L14; f__; g__; s__	0.9468033025738763
f435fa7e3757c7f169822bce45d9c03c	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9999872143675377
49d6207f7ce53a5fcfd75492a6419be6	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__	0.9997964077580149
5c955843102a2b8d6ac97d699fe6a7cd	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9944230440050387
5bfb170a3658413a61afa387dabdb8e2	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999203133671302
f7d09548946d55a7c5453100326c537f	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999940950692948
19787ad3b1aec8ff472a7cbe44a56363	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Ellin6537; f__; g__; s__	0.9996346530008811
e424355312b21536b0aa3f9c39666444	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__	0.8430445258880904
823a236af3245ccd919af37b3a7ab327	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__	0.8611504745089386
99fa41f7d7b9b5934b9eca828be05e27	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__B12-WMSP1; f__; g__; s__	0.9869980568861405
21deb174ea222f52a4e17e4e308a8e8f	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9994044590441968
5b818f42360a7ff54b4f7d2e59222e90	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999989498321867
99d7716f9e8c6f31c75a34396d436b8c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus; s__saxobsidens	0.710463813778958
